hotel_id,comment_id,sentence_num,sentence,emotion_val,date
6110,230106,6,"For some reason the windows were permanently fogged over,",0,2016-03-04
6110,230106,8,The breakfast wasn't included and a bit pricey (1000 yen for 3 persons),0,2016-03-04
6110,230106,9,but was nice. Staff there was also friendly.,1,2016-03-04
2092,176131,1,"Tensui is ideally located 1 minute walk from the train station. The lobby is spacious and you are welcome with a glass to drink and invited to dip you feet in the water running by the lobby bar while sitting at it. The room was simple but very charming and done with a lot of taste. The onsen area in the lower ground floor was spacious enough and the private pool on the 4th floor ideal to relax for couple. The hot stone room was also a great experience. We also enjoyed our dinner and breakfast there even if we couldn't really tell the difference between the two as they were typical japanese. All in all, a great place to stay !",1,2016-04-11
114,60278,1,"First of all, I recommend booking through their website rather than third party websites such as booking.com because it ended up being cheaper. We saved 6,000 yen from doing so as they have package deals that you can choose from.",1,2014-09-14
114,60278,2,The hotel is a 15 minute walk from JR Ryogoku station or a 5 minute walk to Kuramae subway station. Our room was on the 9th floor on the outside of the hotel and we had a magnificent view of the Tokyo Skytree. Definitely ask for a room with that view. The rooms were a bit bigger than the average we found. Alongside the bed was a couch and small table.,1,2014-09-14
114,60278,3,"The bed was a bit small for two so we just moved the couch over to make extra room. The hotel doesn't provide free housekeeping so make sure you use different bags from convenience stores or shopping to throw away your garbage. Later in the night or early morning, we'd go down and throw the trash out in the bins in the parking lot.",0,2014-09-14
114,60278,4,"They provide free cooking tools though like a pan, pot, bowls, and a portable stove to cook homemade meals if you don't feel like going out. Bike rentals are also available at 300 yen for one day.",1,2014-09-14
328,86401,1,"This ryokan was generally clean and staff polite and helpful. While the service was spot on,",1,2013-12-31
328,86401,2,"our room was a different matter. For the price we paid for and the experience we expected at a ryokan, Homeikan missed the mark. We were placed in a building that seemed to be a later addition to the traditional ryokan - this building was more like a stark concrete box and the room was shabby. Since there is no way to specify preference for the traditional building ahead of time, it's a crap shoot where you will end up staying.",0,2013-12-31
328,86401,4,"Also, the traditional Japanese breakfast was meager for the $20 price tag.",0,2013-12-31
3723,202703,1,"The location of this hotel is great - located right next to the underground shopping mall of Pole Town and within the strip mall of Tanukikoji shopping arcade. Yes, odd for a hotel to be in the middle of a mall.",1,2014-06-19
3723,202703,3,"It is about 5 blocks south from Odori park and about 8 blocks west from Nijo Fish market. Lots of eateries, shopping, and things to do.",1,2014-06-19
3723,202703,4,"Onsen on the 2nd floor was very hot - too hot at about 108 degrees F or 42.3C. Be careful! Room is small,",0,2014-06-19
3723,202703,5,"but there are two sinks and simple amenities: razor, brush, toothbrush and toothpaste, ear picker! Wifi was good and strong on the 8th floor as well as on the first floor. Breakfast in the morning is well worth the price! If you don't purchase it as part of your hotel stay, you can pay 1500yen per person. Lots of fresh seafood, great choices, and a mix of Western and Japanese food.",1,2014-06-19
3723,202703,7,Front desk folks are very helpful and some do speak English.,1,2014-06-19
3723,202703,8,"Again, best to take a taxi to/from the Sapporo station if you have luggage because the walk is fairly long - maybe 25 minutes or more.",0,2014-06-19
1341,162307,1,"Hotel with good location in central Osaka close to shops, restaurants, bars and amenities. Walking distance from station. Clean and well presented rooms. Helpful staff. Good value. Would return on another trip to Osaka.",1,2014-12-10
1247,146619,1,"It was my first to Osaka and I'm glad I booked Hearton hotel. Location is fantastic surrounded my 2 - 3 family marts (24hrs) all within 1 - 3 mins walking distance. There's self service laundry area open until late. Cafe at level 1 of the hotel. Kate spade boutique opposite the hotel and other high ends boutique, puma boutique and America Mura shopping area situated nearby. And yes, you can walk to Shinsaibashi station which is also connected to OPA (departmental mall) and starbucks. Oh and I walked from the hotel to Shinsaibashi, Dontoburi, Namba, Nipponbashi areas. Excellent customer service, smooth check-in and clear direction given whenever we asked for help at the from desk. No complains for a family with a toddler.",1,2016-10-19
1247,146619,2,"But note that most Japan hotels are small. If you prefer bigger area, please book a larger room.",0,2016-10-19
1247,146619,4,Tip top condition and super clean. Thank you for making my stay a pleasant one!,1,2016-10-19
9019,246044,1,"First, the pros: The reception staff were very polite. The location is a ten minute walk from the main train station. And in a bar and restaurant area, close to the department stores. The rate was about the same as a few other hotels. The breakfast was ok.",1,2017-03-14
9019,246044,2,"The cons: You get what you pay for, the rooms were depressingly small and a bit weathered. Most of my family felt claustrophobic in the tiny room, and we couldn't open our luggage. (It's better for single occupancy, or backpackers).",0,2017-03-14
9019,246044,4,The breakfast went well,1,2017-03-14
9019,246044,6,So she had the balls to run up to me and grab a packet of furikake out of my hand while I'm crying.,0,2017-03-14
9019,246044,7,"She didn't notice she had taken my own packet of Chinese medicine either and returned that to my family later without an apology to me. And possibly even more insulting was an old lady in a uniform who may have been part of the housekeeping crew had asked my husband if he was single when he was smoking outside and gave him the impression that she was offering to find a hooker for him. Though I do suppose the area is close to many 'snack bars'. We booked AreaOne Miyazaki City through Agoda, which meant it was prepaid and non-refundable (and obviously they weren't going to compensate us). But it gives you an idea how terrible it was if we left after just one night. 4 nights including breakfast x 3 rooms just wasted!",0,2017-03-14
14986,273685,1,"Good or bad, I wouldn't know, because they lost my reservation.",0,2015-10-25
14986,273685,3,"On the night before, I called to confirm, and...no such reservation. I tried all combinations of my name and my companion's name, but the desk staff insisted that I had made a mistake. Further, they didn't want to make another reservation until I had re-checked MY information. We did this for a few calls and they got ruder and ruder.",0,2015-10-25
10036,251300,2,"I paid approx. $41.00US/night (including taxes) using Booking.com, reserving 3 months in advance for a single room....the price included the breakfast buffet. The bed and pillows were very comfortable. The internet seemed fast. A refrigerator, kettle and tea, are supplied.",1,2016-03-15
10036,251300,3,(no safe in room).,0,2016-03-15
10036,251300,4,"Staff were very friendly and helpfull. The breakfast buffet (served 7 to 9am) was good. They let me check in at 1pm, 2 hours ahead of time which was fantastic. ,",1,2016-03-15
