RID,HotelID,HotelName,EnglishHotelName,HotelScore,LocationScore,ServicesScore,FacilitiesScore,HealthScore,HotelPrice
4523,2112698,"冲绳万丽度假酒店
Renaissance Okinawa Resort",Renaissance Okinawa Resort,4.3,4.3,4.4,4.4,4.4,
4524,2113114,"札幌宜必思尚品酒店
Ibis Styles Sapporo",Ibis Styles Sapporo,4.8,4.8,4.8,4.9,4.8,20250.0
4525,2133584,"札幌小客栈
Jr Inn Sapporo",Jr Inn Sapporo,4.8,4.6,4.4,4.7,4.6,9695.0
4526,2134656,"秋叶原1/3公寓服务式公寓
1/3rd Residence Serviced Apartments Akihabara",1/3rd Residence Serviced Apartments Akihabara,4.0,4.0,3.9,4.0,4.0,35000.0
4527,2134894,"长崎维博特酒店
Hotel Wingport Nagasaki",Hotel Wingport Nagasaki,4.5,4.4,4.4,4.5,4.4,8009.0
4528,2134955,"箱根喜春荘酒店
Kisyunso Hakone",Kisyunso Hakone,3.3,3.5,3.3,3.3,3.3,
4529,2134994,"欧内斯戈拉俱乐部旅舍
Owners Gora Club",Owners Gora Club,4.1,4.1,3.9,4.2,4.1,
4530,2135016,"和水町悠旅馆
Nagomi-Ryokan Yuu",Nagomi-Ryokan Yuu,4.3,4.4,3.8,4.5,4.2,8335.0
4531,2135269,"北海道山自然公寓
Yamashizen Hokkaido",Yamashizen Hokkaido,,,,,,38380.0
4532,2135333,"中村屋日式旅馆
Nakamuraya Ryokan",Nakamuraya Ryokan,4.7,4.8,4.5,4.8,4.7,12984.0
4533,2137357,"虹夕诺雅 京都
Hoshinoya Kyoto",Hoshinoya Kyoto,5.0,5.0,4.8,4.8,4.9,
4534,2137497,"三重县伊势志摩近铁水上别墅酒店
Hotel Kintetsu Aquavilla Ise-Shima Mie",Hotel Kintetsu Aquavilla Ise-Shima Mie,4.2,4.2,4.2,4.2,4.2,16121.0
4535,2138291,"宇都宫大和ROYNET酒店
Daiwa Roynet Utsunomiya",Daiwa Roynet Utsunomiya,4.4,4.5,4.4,4.5,4.4,8609.0
4536,2138378,"Mystays札幌中岛公园酒店别馆
HOTEL MYSTAYS Sapporo Nakajima Park Annex",HOTEL MYSTAYS Sapporo Nakajima Park Annex,4.1,4.0,4.0,4.0,4.0,5282.0
4537,2139409,"奈良Wakasa Annex酒店
Hotel Wakasa Annex Nara",Hotel Wakasa Annex Nara,4.8,4.9,4.8,5.0,4.9,22833.0
4538,2140193,"北海道定山溪豪景酒店
Jozankei View Hotel Hokkaido",Jozankei View Hotel Hokkaido,4.5,4.3,4.4,4.4,4.4,26490.0
4539,2141090,"京都格兰爱慕斯酒店
Hotel Gran Ms Kyoto",Hotel Gran Ms Kyoto,4.8,4.7,4.6,4.8,4.7,7401.0
4540,2143778,"水户银色酒店
Hotel Mito Silver Inn",Hotel Mito Silver Inn,4.0,4.0,4.0,4.0,4.0,4590.0
4541,2145130,"海诺海博多阳光酒店
Hakata Sunlight Hotel Hinoohgi",Hakata Sunlight Hotel Hinoohgi,4.0,4.0,4.0,5.0,4.3,16560.0
4542,2145189,"福冈世纪艺术酒店
Hotel Century Art Fukuoka",Hotel Century Art Fukuoka,4.7,4.6,4.5,4.6,4.6,8333.0
4543,2158536,"长崎格洛弗山全日空皇冠假日酒店
Ana Crowne Plaza Hotel Nagasaki Gloverhill",Ana Crowne Plaza Hotel Nagasaki Gloverhill,4.1,4.1,4.1,4.0,4.1,17000.0
4544,2165588,"长崎I.K酒店
Nagasaki I.K Hotel",Nagasaki I.K Hotel,3.2,3.2,3.2,3.2,3.2,11392.0
4545,2166266,"和歌山白滨海滨酒店
Shirahama Seaside Hotel Wakayaam",Shirahama Seaside Hotel Wakayaam,3.5,4.5,3.8,4.5,4.1,14444.0
4546,2171030,"全日空皇冠假日熊本新天空假日酒店
Crowne Plaza Ana Kumamoto New Sky",Crowne Plaza Ana Kumamoto New Sky,4.4,4.8,4.6,4.8,4.7,13385.0
4547,2171146,"富山皇冠假日酒店&度假村
Ana Crowne Plaza Toyama",Ana Crowne Plaza Toyama,4.6,4.5,4.5,4.6,4.6,18095.0
4548,2190118,"箱根帐篷温泉旅馆
Onsen Guesthouse Hakone Tent",Onsen Guesthouse Hakone Tent,4.5,4.5,4.1,4.3,4.3,3500.0
4549,2195075,"新名名古屋站酒店
Hotel Shinmei Nagoya Station",Hotel Shinmei Nagoya Station,4.8,4.3,4.1,4.6,4.4,6966.0
4550,2195076,"库拉马温泉酒店
Kurama Onsen",Kurama Onsen,4.8,4.9,4.8,4.9,4.9,
4551,2195077,"松叶家旅馆
Matsubaya Ryokan",Matsubaya Ryokan,4.7,4.9,4.5,4.8,4.7,5200.0
4552,2195078,"京都赛德宫酒店
The Palace Side Hotel Tokyo",The Palace Side Hotel Tokyo,4.1,4.0,3.8,4.0,4.0,10018.0
4553,2195079,"京都达亚旅馆
Daiya Ryokan Kyoto",Daiya Ryokan Kyoto,4.8,4.6,4.1,4.1,4.4,6835.0
4554,2195081,"陌米吉亚附楼酒店
Momijiya Annex",Momijiya Annex,4.4,4.6,4.2,4.5,4.4,
4555,2195086,"马克亚京町宾馆
Kyo Machiya Guest House Makuya",Kyo Machiya Guest House Makuya,4.2,4.5,4.4,4.5,4.4,5500.0
4556,2195094,"汉卡京都宾馆
Guest House Hennka Kyoto",Guest House Hennka Kyoto,2.0,2.0,2.0,2.0,2.0,10017.0
4557,2195095,"京之宿兔酒店
Kyoyado Usagi",Kyoyado Usagi,5.0,5.0,5.0,4.5,4.9,
4558,2195096,"钏路全日空皇冠假日酒店
Ana Crowne Plaza Hotel Kushiro",Ana Crowne Plaza Hotel Kushiro,4.4,4.3,4.3,4.4,4.4,11571.0
4559,2195097,"石垣岛奥丽芙酒店
Ishigakijima Hotel Olive",Ishigakijima Hotel Olive,4.5,4.4,4.4,4.6,4.5,
4560,2195099,"金得基善首酒店
Kintokisan-so",Kintokisan-so,5.0,5.0,5.0,3.0,4.5,12900.0
4561,2195100,"箱根米泰克酒店
Mitake Hakone",Mitake Hakone,5.0,5.0,5.0,5.0,5.0,
4562,2195102,"函馆太阳城酒店
Hotel Suncity Hakodate",Hotel Suncity Hakodate,4.2,4.3,4.1,4.4,4.3,5627.0
4563,2195105,"奈良背包客宾馆
Guesthouse Nara Backpackers",Guesthouse Nara Backpackers,4.7,4.4,3.9,4.5,4.4,9244.0
4564,2195110,"奈良宝塔酒店
Hotel Pagoda Nara",Hotel Pagoda Nara,4.6,4.3,4.2,4.4,4.4,8336.0
4565,2195111,"大佛馆酒店
Daibutsukan",Daibutsukan,4.5,4.5,4.1,4.3,4.4,12883.0
4566,2195115,"那霸GRG东町酒店
GRG Hotel Naha Higashimachi Okinawa",GRG Hotel Naha Higashimachi Okinawa,4.7,4.7,4.5,4.9,4.7,8217.0
4567,2195116,"微笑静冈酒店
Smile Hotel Shizuoka",Smile Hotel Shizuoka,4.6,4.8,4.4,4.7,4.6,6745.0
4568,2195117,"润岱吉索酒店
Rendaijiso",Rendaijiso,4.0,4.2,4.2,4.2,4.1,
4569,2195119,"中殿酒店
Nakatono　Hotel",Nakatono　Hotel,4.2,4.2,4.1,4.2,4.2,14035.0
4570,2195120,"佐贺市酒店
Saga City Hotel",Saga City Hotel,4.7,4.6,4.5,4.8,4.7,3250.0
4571,2195121,"松山福那雅酒店
Funaya Matsuyama",Funaya Matsuyama,4.8,4.9,4.8,4.8,4.8,
4572,2196100,"高梁新竹园酒店
Hotel New Takahashi Takezono",Hotel New Takahashi Takezono,3.6,3.6,3.4,3.7,3.6,7600.0
4573,2196102,"宫津新普罗酒店
Shinpuro Miyazu",Shinpuro Miyazu,4.8,4.8,4.8,4.8,4.8,
4574,2196103,"名古屋常滑春秋阳光酒店
SpringSunny Hotel Nagoya Tokoname",SpringSunny Hotel Nagoya Tokoname,4.6,4.6,4.6,4.7,4.6,9833.0
4575,2196104,"和歌山市高野山温泉福智院酒店
Koyasan Onsen Fukuchiin Wakayama-Ken",Koyasan Onsen Fukuchiin Wakayama-Ken,4.5,4.4,4.2,4.4,4.4,
4576,2196106,"大正楼
Ryokan Taishoro",Ryokan Taishoro,4.2,4.3,4.2,4.3,4.2,12467.0
4577,2196107,"水明馆酒店
Suimeikan",Suimeikan,4.8,4.9,4.7,4.8,4.8,58320.0
4578,2196109,"秀峰阁 湖月
Shuhokaku Kogetsu",Shuhokaku Kogetsu,5.0,4.9,4.8,5.0,4.9,
4579,2196136,"热海星野界酒店
Hoshino Kai Atami",Hoshino Kai Atami,4.7,4.9,4.7,4.9,4.8,45000.0
4580,2196533,"百万遍穿行旅舍
Guesthouse Hyakumanben Cross",Guesthouse Hyakumanben Cross,4.5,4.5,4.5,4.6,4.5,7135.0
4581,2196828,"名古屋全日空格兰德酒店
Ana Crowne Plaza Hotel Grand Court Nagoya",Ana Crowne Plaza Hotel Grand Court Nagoya,4.8,4.6,4.6,4.8,4.7,15866.0
4582,2196829,"成田全日空皇冠假日酒店
Ana Crowne Plaza Narita",Ana Crowne Plaza Narita,4.2,4.4,4.3,4.5,4.3,11937.0
4583,2196905,"长滨日式旅馆
Nagahama Ryokan",Nagahama Ryokan,4.3,4.3,4.2,4.4,4.3,10800.0
4584,2196907,"北谷海滨公寓酒店
Beachside Condominium Chatan",Beachside Condominium Chatan,4.4,4.4,4.4,4.4,4.4,20346.0
4585,2196908,"AZ酒店福冈宗像店
Hotel AZ Fukuoka Munakata",Hotel AZ Fukuoka Munakata,,,,,,7340.0
4586,2197022,"四条河原町超级酒店
Super Hotel Shijyo Kawaramachi",Super Hotel Shijyo Kawaramachi,5.0,4.8,4.7,4.8,4.8,7500.0
4587,2197023,"京都家庭旅馆
BJ Family House",BJ Family House,4.2,4.0,3.8,4.1,4.0,8400.0
4588,2197024,"吴竹庵酒店
Kuretakean Hotel",Kuretakean Hotel,4.3,4.4,4.2,4.3,4.3,19810.0
4589,2197110,"京都宇塔诺青年旅舍
Kyoto Utano Youth Hostel",Kyoto Utano Youth Hostel,4.1,4.2,4.2,4.2,4.2,10285.0
4590,2197112,"名古屋伏见勃朗峰酒店
Nagoya Fushimi Mont-Blanc Hotel",Nagoya Fushimi Mont-Blanc Hotel,4.6,4.4,4.2,4.5,4.4,6182.0
4591,2197113,"岩田旅馆
Iwata Ryokan",Iwata Ryokan,5.0,5.0,5.0,5.0,5.0,14750.0
4592,2197115,"京都近江屋
Hotel Oumiya Kyoto",Hotel Oumiya Kyoto,4.4,4.5,4.1,4.4,4.3,
4593,2197575,"伊豆汤岛高尔夫俱乐部酒店
Yugashima Golf Club & Hotel Toen Izu",Yugashima Golf Club & Hotel Toen Izu,4.3,4.1,3.9,4.5,4.2,85000.0
4594,2197608,"东京目白里奇蒙德酒店
Richmond Hotel Tokyo Mejiro",Richmond Hotel Tokyo Mejiro,4.5,4.5,4.5,4.6,4.5,7973.0
4595,2197637,"竹之冢范恩奥马尔公寓
Vann Amor Apartment Takenotsuka",Vann Amor Apartment Takenotsuka,4.0,4.0,4.1,4.1,4.1,
4596,2197669,"名古屋桑科酒店 - 固齿新干线
Sanco Inn Nagoya - Shinkansenguchi",Sanco Inn Nagoya - Shinkansenguchi,4.4,4.3,4.1,4.3,4.3,8079.0
4597,2197692,"维利斯酒店
Hotel Wellies",Hotel Wellies,4.4,4.5,4.4,4.4,4.4,25879.0
4598,2197809,"佐贺舒适酒店
Comfort Hotel Saga",Comfort Hotel Saga,4.8,4.8,4.5,4.8,4.7,7600.0
4599,2197857,"纳西米亚温泉日式旅馆
Ryokan Nashimiya Onsen",Ryokan Nashimiya Onsen,3.5,3.5,3.2,3.6,3.5,
4600,2197861,"福岡博多广场酒店
Hotel Hakata Place Fukuoka",Hotel Hakata Place Fukuoka,4.6,4.6,4.6,4.6,4.6,10791.0
4601,2197866,"筑波天天酒店
Tsukuba Daily Inn",Tsukuba Daily Inn,3.3,3.5,3.4,3.4,3.4,7925.0
4602,2197867,"大和旅馆
Daiwa Ryokan",Daiwa Ryokan,3.6,3.4,3.3,3.7,3.5,35000.0
4603,2197872,"平冢神奈大酒店
Grand Hotel Kanachu Hiratsuka",Grand Hotel Kanachu Hiratsuka,3.8,3.8,3.8,3.8,3.8,9450.0
4604,2198131,"协和酒店
Hotel Kyowa",Hotel Kyowa,3.5,3.5,3.5,3.5,3.5,10000.0
4605,2198132,"京都别墅苑乌丸七条旅馆
Kyoto Villa Court Karasuma Nanajo",Kyoto Villa Court Karasuma Nanajo,4.4,4.5,4.6,4.6,4.5,7430.0
4606,2198162,"鹿园酒店
The Deer Park Inn",The Deer Park Inn,4.9,4.8,4.3,4.7,4.7,6996.0
4607,2198328,"德尔普拉多酒店
Hotel Del Prado",Hotel Del Prado,3.4,3.5,3.5,3.7,3.5,12960.0
4608,2198329,"京都考山背包客旅馆
Khaosan Kyoto Guesthouse",Khaosan Kyoto Guesthouse,4.9,4.6,4.5,4.4,4.6,2262.0
4609,2198330,"京都欧亚马旅馆
Oyama Guesthouse Kyoto",Oyama Guesthouse Kyoto,2.6,2.8,2.6,2.6,2.7,3704.0
4610,2198333,"月乃屋酒店
Tsukinoya",Tsukinoya,3.8,4.2,3.9,3.9,3.9,12964.0
4611,2198334,"那霸格雷斯酒店
Grace Naha",Grace Naha,4.1,4.1,4.1,4.1,4.1,1389.0
4612,2198335,"坎坎冲縄旅馆
Guest House Cam Cam Okinawa",Guest House Cam Cam Okinawa,3.2,2.8,2.8,2.8,2.9,1207.0
4613,2198336,"冲绳森单民宿
Minshuku Sendan Hotel Okinawa",Minshuku Sendan Hotel Okinawa,4.3,4.5,4.4,4.5,4.4,9775.0
4614,2198420,"鸿胪旅馆
Ryokan Kohro",Ryokan Kohro,4.0,4.0,4.0,4.0,4.0,15953.0
4615,2198436,"新松竹梅酒店
New Shochikubai Hotel",New Shochikubai Hotel,4.6,4.6,4.3,4.7,4.6,5531.0
4616,2198496,"天原梦泉景别墅酒店
Yumesenkei Besso Amahara",Yumesenkei Besso Amahara,3.7,4.3,4.3,4.2,4.1,53732.0
4617,2198588,"皇家蓝月亮海滨酒店
Sea-Side Hotel Royal Blue Moon",Sea-Side Hotel Royal Blue Moon,1.0,1.0,1.0,1.0,1.0,
4618,2198595,"仲井真旅馆
Guest House Nakaima",Guest House Nakaima,4.5,4.3,4.3,4.5,4.4,7258.0
4619,2198677,"Makishi公寓
Condominio Makishi Okinawa",Condominio Makishi Okinawa,4.6,4.4,4.4,4.6,4.5,7648.0
4620,2198680,"考山札幌家庭旅舍
Khaosan Sapporo Family Hostel",Khaosan Sapporo Family Hostel,4.6,4.3,4.4,4.6,4.5,2315.0
4621,2198732,"南纪白浜万豪酒店
Nanki-Shirahama Marriott Hotel",Nanki-Shirahama Marriott Hotel,4.6,4.5,4.4,4.6,4.5,13200.0
4622,2198737,"超级酷斯罗艾齐马酒店
Super Hotel Kushiro-Ekimae",Super Hotel Kushiro-Ekimae,4.5,4.5,4.3,4.6,4.5,6666.0
4623,2198768,"京都乌丸入住酒店
Check in Shijokarasuma Kyoto",Check in Shijokarasuma Kyoto,4.4,4.4,4.3,4.4,4.4,4663.0
4624,2198785,"土浦市贝尔旅馆
Bell＇s Inn Tsuchiura",Bell＇s Inn Tsuchiura,4.2,4.2,4.2,4.1,4.2,5966.0
4625,2198790,"京都之町家宿松庵宾馆
Kyoto Machiya Shouan",Kyoto Machiya Shouan,3.8,4.4,4.0,4.4,4.2,6515.0
4626,2198841,"京都渡月亭
Togetsutei Kyoto",Togetsutei Kyoto,4.9,4.9,4.5,4.7,4.7,
4627,2198880,"热海红楼
Atami Red House",Atami Red House,4.4,4.7,4.4,4.7,4.6,9723.0
4628,2198932,"里士满酒店普利米尔仙台站前
Richmond Hotel Premier Sendai Ekimae",Richmond Hotel Premier Sendai Ekimae,5.0,5.0,4.9,4.9,4.9,11548.0
4629,2198937,"十宜屋
Jeugiya",Jeugiya,5.0,5.0,5.0,5.0,5.0,50000.0
4630,2198974,"河口湖别墅
Lake Villa Kawaguchiko",Lake Villa Kawaguchiko,4.8,4.8,4.8,4.8,4.8,16422.0
4631,2198985,"名古屋锦桑科酒店
Sanco Inn Nagoya Nishiki",Sanco Inn Nagoya Nishiki,4.5,4.4,4.4,4.4,4.4,15500.0
4632,2199000,"东横旅馆-埼玉西川口站西口
Toyoko Inn Saitama Nishi-Kawaguchi-Eki Nishi-Guchi",Toyoko Inn Saitama Nishi-Kawaguchi-Eki Nishi-Guchi,3.5,3.5,3.5,3.5,3.5,7344.0
4633,2199025,"祗园旅馆Q-BEH
Gion Ryokan Q-Beh",Gion Ryokan Q-Beh,4.7,4.5,4.3,4.6,4.6,9957.0
4634,2199026,"格林瑞奇酒店京都站南
Green Rich Hotel Kyoto Station South",Green Rich Hotel Kyoto Station South,4.5,4.5,4.5,4.7,4.5,6702.0
4635,2199070,"轻井泽韦尔久大酒店
Hotel Grand Vert Kyu Karuizawa",Hotel Grand Vert Kyu Karuizawa,4.2,4.5,4.4,4.5,4.4,15903.0
4636,2199079,"箱根金乃竹塔泽酒店
Hakone Kinnotake Tonosawa Hotel",Hakone Kinnotake Tonosawa Hotel,4.9,5.0,5.0,5.0,5.0,73796.0
4637,2199080,"吉斯特伊东高原酒店
Jemsty Inn Izu-Kogen",Jemsty Inn Izu-Kogen,,,,,,
4638,2199090,"吴竹高级酒店静冈站前
Kuretake Inn Premium Shizuoka Ekimae",Kuretake Inn Premium Shizuoka Ekimae,4.7,4.7,4.6,4.8,4.7,8188.0
4639,2199102,"里士满东京水道桥酒店
Richmond Hotel Tokyo Suidobashi",Richmond Hotel Tokyo Suidobashi,4.5,4.5,4.7,4.8,4.6,10383.0
4640,2199121,"京都森林公寓
Kyoto Apartment Forest",Kyoto Apartment Forest,3.8,3.5,3.8,3.8,3.7,
4641,2199145,"北海道钏路川币舞之汤酒店
Hotel Lavista Kushirogawa",Hotel Lavista Kushirogawa,4.7,4.8,4.7,4.8,4.8,8644.0
4642,2199152,"东京池袋百夫长酒店
Centurion Hotel Ikebukuro Tokyo",Centurion Hotel Ikebukuro Tokyo,4.6,4.5,4.5,4.6,4.6,10484.0
4643,2199155,"UNIZO酒店-京都四条乌丸
HOTEL UNIZO Kyoto Shijo Karasuma",HOTEL UNIZO Kyoto Shijo Karasuma,4.7,4.6,4.5,4.7,4.7,6162.0
4644,2199169,"北海道二世谷木二世谷度假酒店
Ki Niseko Hotel Niseko Hokkaido",Ki Niseko Hotel Niseko Hokkaido,4.4,4.4,4.3,4.5,4.4,101000.0
4645,2199172,"藤泽南口相铁岐山花园酒店
Sotetsu Fresa Inn Fujisawa-Minamiguchi",Sotetsu Fresa Inn Fujisawa-Minamiguchi,4.8,4.8,4.6,4.8,4.8,13168.0
4646,2199193,"东京羽田住宿酒店
HOTEL MYSTAYS Haneda Tokyo",HOTEL MYSTAYS Haneda Tokyo,4.7,4.7,4.7,4.8,4.7,11123.0
4647,2199207,"京都祗园东阳光公寓
Kyoto Apartment Sunshine East Gion",Kyoto Apartment Sunshine East Gion,4.0,3.7,4.0,4.1,4.0,
4648,2199212,"康科迪亚别墅度假村
Villa Concordia Resort & Spa",Villa Concordia Resort & Spa,4.6,4.7,4.6,4.7,4.6,35149.0
4649,2199226,"日暮里山葵日式旅馆&旅舍
Ryokan＆Hostel Wasabi Nippori",Ryokan＆Hostel Wasabi Nippori,4.6,4.6,4.5,4.6,4.6,1789.0
4650,2199239,"大阪新今宫酒店
Hotel Shin-Imamiya Osaka",Hotel Shin-Imamiya Osaka,4.4,4.5,4.2,4.2,4.3,1823.0
4651,2199275,"科尼恩商务酒店
Business Hotel Konen",Business Hotel Konen,3.9,4.0,3.9,3.9,3.9,5537.0
4652,2199288,"宇和岛东方酒店
Uwajima Oriental Hotel",Uwajima Oriental Hotel,3.8,3.9,3.7,3.7,3.8,7287.0
4653,2199309,"乐活JR奈良站超级酒店
Super Hotel Lohas Jr Nara Eki",Super Hotel Lohas Jr Nara Eki,4.9,4.8,4.7,4.8,4.8,9666.0
4654,2199404,"松竹梅青年旅馆3号-限男性
Shochikubai Hostel No.3 - Men Only",Shochikubai Hostel No.3 - Men Only,3.7,3.5,3.5,3.6,3.6,
4655,2199446,"UNIZO酒店-东京银座一丁目
HOTEL UNIZO Tokyo Ginza-Itchome",HOTEL UNIZO Tokyo Ginza-Itchome,4.9,4.7,4.6,4.8,4.7,12596.0
4656,2199456,"嵯峨岚山比纳里奥酒店
Hotel Binario Saga Arashiyama",Hotel Binario Saga Arashiyama,4.7,4.3,4.1,4.2,4.3,11868.0
4657,2199462,"WBF酒店-札幌中央
Hotel WBF Sapporo Chuo",Hotel WBF Sapporo Chuo,4.4,4.3,4.2,4.3,4.3,11564.0
4658,2199466,"京都祗园幸游庵町屋
Gion Koyu-an Kyoto",Gion Koyu-an Kyoto,4.6,4.5,4.6,4.6,4.6,26700.0
4659,2199469,"大阪摇滚之星酒店
Rock Star Hotel Osaka",Rock Star Hotel Osaka,4.2,4.3,4.3,4.3,4.3,10196.0
4660,2199510,"雅蓓丝塔那霸国际大道店
Hotel Abest Naha Kokusaidori",Hotel Abest Naha Kokusaidori,4.7,4.6,4.3,4.6,4.6,19048.0
4661,2199515,"东京龙名馆酒店御茶之水本店
Hotel Ryumeikan Ochanomizu Honten Tokyo",Hotel Ryumeikan Ochanomizu Honten Tokyo,4.8,4.7,4.8,4.8,4.8,60323.0
4662,2199541,"樱花和平酒店
Peace House Sakura",Peace House Sakura,4.4,4.3,4.0,4.1,4.2,2549.0
4663,2199583,"京都太鼓屋旅馆
Guest House Taiko-Ya Kyoto",Guest House Taiko-Ya Kyoto,3.8,3.8,3.8,3.9,3.8,5962.0
4664,2199654,"箱根满天之星酒店
Manten No Hoshi Hotel Hakone",Manten No Hoshi Hotel Hakone,3.7,3.9,3.7,3.8,3.8,15735.0
4665,2199655,"函馆超级酒店
Super Hotel Hakodate",Super Hotel Hakodate,4.2,4.4,4.2,4.3,4.3,7426.0
4666,2199668,"足柄下郡亚马达亚酒店
Shirayunoyado Yamadaya Ryokan Ashigarashimogun",Shirayunoyado Yamadaya Ryokan Ashigarashimogun,4.1,4.2,4.2,4.3,4.2,34500.0
4667,2199704,"京都格兰巴哈酒店
Hotel Grand Bach Kyoto",Hotel Grand Bach Kyoto,4.9,4.8,4.6,4.9,4.8,9387.0
4668,2199712,"长崎竞速酒店
Hotel Forza Nagasaki",Hotel Forza Nagasaki,4.7,4.7,4.6,4.7,4.7,9758.0
4669,2199729,"东京隅田川青年旅舍
Tokyo Sumidagawa Youth Hostel",Tokyo Sumidagawa Youth Hostel,4.3,4.2,4.2,4.3,4.3,2780.0
4670,2199733,"大阪国际交流酒店
Hotel International House Osaka",Hotel International House Osaka,4.6,4.6,4.5,4.6,4.6,7394.0
4671,2199751,"箱根强罗汤之栖拉弗雷俱乐部度假村
Laforet Club Hakone Gora Yunosumika",Laforet Club Hakone Gora Yunosumika,4.4,4.7,4.7,4.8,4.7,22015.0
4672,2199753,"富山第一酒店
Toyama Daiichi Hotel",Toyama Daiichi Hotel,4.1,4.1,4.1,4.1,4.1,5942.0
4673,2200299,"素居旅舍
Guesthouse Soi",Guesthouse Soi,4.6,4.8,4.4,4.8,4.6,4353.0
4674,2200314,"晨曦山林小屋酒店
Hotel Morgenrot",Hotel Morgenrot,4.5,4.6,4.7,4.9,4.7,13000.0
4675,2200344,"金刚宾馆
Guest House La Kongo",Guest House La Kongo,4.3,4.3,3.8,4.2,4.2,2228.0
4676,2200346,"游心亭
Yushintei",Yushintei,4.4,4.5,4.2,4.5,4.4,20988.0
4677,2204578,"贝里诺一关酒店
Bellino Hotel Ichinoseki",Bellino Hotel Ichinoseki,3.0,5.0,5.0,5.0,4.5,8880.0
4678,2204636,"屋久岛岩崎酒店
Yakushima Iwasaki Hotel",Yakushima Iwasaki Hotel,,,,,,22500.0
4679,2214489,"浦岛酒店 渚馆日升馆
Hotel Urashima Nagisakan Nisshokan",Hotel Urashima Nagisakan Nisshokan,,,,,,
4680,2215625,"莫里奥卡克玛里比酒店
R&B Hotel Morioka-Ekimae",R&B Hotel Morioka-Ekimae,4.4,4.3,4.2,4.3,4.3,4490.0
4681,2216506,"哈托娅酒店
Hatoya Hotel",Hatoya Hotel,4.1,4.3,4.1,4.2,4.1,6852.0
4682,2216614,"哈图亚旅馆
Hatoya Ryokan",Hatoya Ryokan,5.0,5.0,5.0,5.0,5.0,45000.0
4683,2223095,"由布御宿旅馆
Yufu No Oyado Hotaru",Yufu No Oyado Hotaru,,,,,,29750.0
4684,2229500,"八户舒适酒店
Comfort Hotel Hachinohe",Comfort Hotel Hachinohe,4.4,4.4,4.3,4.4,4.4,5600.0
4685,2230132,"冈山皇家酒店
Okayama Royal Hotel",Okayama Royal Hotel,3.8,4.0,3.7,4.0,3.9,7546.0
4686,2230212,"冈山瓦舒萨时莫登酒店
Washuzan Shimoden Hotel Okayama",Washuzan Shimoden Hotel Okayama,,,,,,19348.0
4687,2231549,"Susukino Green Hotel 2
Susukino Green Hotel 2",Susukino Green Hotel 2,,,,,,
4688,2231937,"十胜川温泉第一酒店
Tokachigawa Onsen Daiichi Hotel",Tokachigawa Onsen Daiichi Hotel,4.3,4.6,4.6,4.6,4.5,30750.0
4689,2233480,"小松舒适酒店
Comfort Hotel Komatsu",Comfort Hotel Komatsu,,,,,,7107.0
4690,2237835,"紫云庄
Shiunso",Shiunso,4.6,4.6,4.5,4.5,4.6,
4691,2246992,"福冈雷加洛酒店
Hotel Regalo Fukuoka",Hotel Regalo Fukuoka,3.8,3.8,3.8,3.8,3.8,5520.0
4692,2253221,"冈山舒适酒店
Comfort Hotel Okayama",Comfort Hotel Okayama,,,,,,7276.0
4693,2253535,"箱根白玉之汤仙境酒店
Shiratama-No-Yu Senkei",Shiratama-No-Yu Senkei,,,,,,54448.0
4694,2253546,"新泻白玉汤华凤日式旅馆
Shiratama No Yu Kahou Niigata",Shiratama No Yu Kahou Niigata,,,,,,69643.0
4695,2253735,"妙高考拉库索赤仓温泉酒店
Akakura Onsen Hotel Korakuso Myoko",Akakura Onsen Hotel Korakuso Myoko,,,,,,16486.0
4696,2254542,"苏米诺卢酒店
Suminoyu",Suminoyu,4.6,4.6,4.6,4.6,4.6,21440.0
4697,2254544,"长崎JR豪斯登堡大仓酒店
Okura Jr Huis Ten Bosch Hotel Nagasaki",Okura Jr Huis Ten Bosch Hotel Nagasaki,4.8,4.7,4.7,4.8,4.7,34466.0
4698,2256284,"图巴国际酒店
Toba International Hotel",Toba International Hotel,5.0,4.8,5.0,5.0,5.0,17119.0
4699,2257738,"仙台秋保温泉岩沼屋
Sendai Akiu Onsen Iwanumaya",Sendai Akiu Onsen Iwanumaya,3.9,4.9,4.7,4.8,4.6,31404.0
4700,2285490,"御宿石长
Oyado Ishicho",Oyado Ishicho,4.8,4.7,4.6,4.7,4.7,27840.0
4701,2290241,"燕三条华盛顿酒店
Tsubame-Sanjo Washington Hotel",Tsubame-Sanjo Washington Hotel,4.0,3.8,3.8,4.0,3.9,5385.0
4702,2290664,"胜浦御苑旅馆
Katsuura Gyoen Wakayama",Katsuura Gyoen Wakayama,4.2,4.3,4.3,4.3,4.3,14772.0
4703,2294281,"东京新大谷饭店主楼
Hotel New Otani Tokyo the Main",Hotel New Otani Tokyo the Main,4.8,4.7,4.6,4.8,4.7,22677.0
4704,2295204,"R&B埼玉熊谷站前酒店
R&B Hotel Saitama Kumagayaekimae",R&B Hotel Saitama Kumagayaekimae,3.8,3.8,3.7,3.8,3.8,5318.0
4705,2315784,"长野大都会大饭店
Hotel Metropolitan Nagano",Hotel Metropolitan Nagano,4.8,4.7,4.6,4.7,4.7,11291.0
4706,2321903,"雅蓓丝塔长野酒店
Hotel Abest Nagano Ekimae",Hotel Abest Nagano Ekimae,4.1,3.9,3.6,3.6,3.8,7074.0
