RID,Ctrip_HotelID,HotelName,EnglishHotelName,HotelScore,LocationScore,tripadvisor_hotel_id,ServicesScore,FacilitiesScore,HealthScore,HotelPrice,hotel_name,hotel_url,hotel_rating,city_id,postal_code,prefecture,locality,street,ext_address,address,price_lower,price_upper,rooms
4207,1677291,"胜川广场酒店
Hotel Plaza Kachigawa",Hotel Plaza Kachigawa,4.8,5.0,20177,5.0,5.0,5.0,8000.0,Hotel Plaza Kachigawa,https://www.tripadvisor.com/Hotel_Review-g788302-d1074199-Reviews-Hotel_Plaza_Kachigawa-Kasugai_Aichi_Prefecture_Chubu.html,4.0,813,486-0931,愛知県,春日井市,松新町1-5,,〒486-0931 愛知県春日井市松新町1-5,6702,15639,90
4222,1677550,"京都犀牛酒店
Rhino Hotel Kyoto",Rhino Hotel Kyoto,4.7,4.8,852,4.7,4.9,4.8,,Rhino Hotel Kyoto,https://www.tripadvisor.com/Hotel_Review-g298564-d1071106-Reviews-Rhino_Hotel_Kyoto-Kyoto_Kyoto_Prefecture_Kinki.html,4.0,2,615-0021,京都府,京都市右京区,西院三蔵町17,,〒615-0021 京都府京都市右京区西院三蔵町17,5552,18545,85
4238,1678457,"箱根汤本酒店
Hakone Yumoto Hotel",Hakone Yumoto Hotel,4.7,4.9,2088,4.4,4.7,4.6,45000.0,Hakone Yumoto Hotel,https://www.tripadvisor.com/Hotel_Review-g298171-d1132688-Reviews-Hakone_Yumoto_Hotel-Hakone_machi_Ashigarashimo_gun_Kanagawa_Prefecture_Kanto.html,3.5,7,250-0312,神奈川県,足柄下郡箱根町,湯本茶屋97,,〒250-0312 神奈川県足柄下郡箱根町湯本茶屋97,20211,51083,40
4243,1678519,"大阪KKR酒店
KKR Hotel Osaka",KKR Hotel Osaka,4.6,4.8,1341,4.5,4.8,4.7,11793.0,KKR Hotel Osaka,https://www.tripadvisor.com/Hotel_Review-g298566-d1084485-Reviews-KKR_Hotel_Osaka-Osaka_Osaka_Prefecture_Kinki.html,3.5,3,540-0007,大阪府,大阪市中央区,馬場町2-24,,〒540-0007 大阪府大阪市中央区馬場町2-24,8329,22654,136
4251,1678552,"松岛日式旅馆
Matsushima Ichinobo",Matsushima Ichinobo,5.0,5.0,15235,5.0,5.0,5.0,23760.0,Matsushima Ichinobo,https://www.tripadvisor.com/Hotel_Review-g319095-d319856-Reviews-Matsushima_Ichinobo-Matsushima_machi_Miyagi_gun_Miyagi_Prefecture_Tohoku.html,4.0,332,981-0215,宮城県,宮城郡松島町,高城浜1-4,,〒981-0215 宮城県宮城郡松島町高城浜1-4,31836,92046,111
4260,1678624,"月球海洋宜野湾公寓酒店
Moon Ocean Ginowan Hotel & Residence",Moon Ocean Ginowan Hotel & Residence,4.5,4.7,14981,4.6,4.8,4.7,30684.0,Moon Ocean Ginowan Hotel & Residence,https://www.tripadvisor.com/Hotel_Review-g298222-d1737178-Reviews-Moon_Ocean_Ginowan_Hotel_Residence-Ginowan_Okinawa_Prefecture_Kyushu_Okinawa.html,4.5,317,901-2227,沖縄県,宜野湾市,宇地泊558-8,,〒901-2227 沖縄県宜野湾市宇地泊558-8,14969,59540,177
4274,1679053,"新大阪酒店
Shin Osaka Hotel",Shin Osaka Hotel,3.3,3.5,1339,3.3,3.4,3.4,17750.0,Shin Osaka Hotel,https://www.tripadvisor.com/Hotel_Review-g298566-d1094853-Reviews-Shin_Osaka_Hotel-Osaka_Osaka_Prefecture_Kinki.html,3.0,3,532-0011,大阪府,大阪市淀川区,西中島2-11-21,,〒532-0011 大阪府大阪市淀川区西中島2-11-21,5219,13992,108
4287,1682919,"迦南酒店
The Canaan Hotel",The Canaan Hotel,4.2,4.2,402,4.2,4.2,4.2,10600.0,The Canaan Hotel,https://www.tripadvisor.com/Hotel_Review-g1066454-d1083086-Reviews-The_Canaan_Hotel-Ota_Tokyo_Tokyo_Prefecture_Kanto.html,4.0,1,144-0046,東京都,大田区,東六郷2-14-14,,〒144-0046 東京都大田区東六郷2-14-14,6219,11549,26
4290,1683450,"东京新宿馨乐庭服务公寓
Citadines Shinjuku Tokyo",Citadines Shinjuku Tokyo,4.4,4.3,335,4.4,4.6,4.4,35000.0,Citadines Shinjuku Tokyo,https://www.tripadvisor.com/Hotel_Review-g1066457-d1418991-Reviews-Citadines_Shinjuku_Tokyo-Shinjuku_Tokyo_Tokyo_Prefecture_Kanto.html,4.5,1,160-0022,東京都,新宿区,新宿1-28-13,,〒160-0022 東京都新宿区新宿1-28-13,13437,32982,160
4296,1692339,"天王寺1-2-3酒店
Hotel 1-2-3 Tennoji",Hotel 1-2-3 Tennoji,3.8,3.7,1412,3.6,3.9,3.7,6697.0,Hotel 1-2-3 Tennoji,https://www.tripadvisor.com/Hotel_Review-g298566-d1083257-Reviews-Hotel_1_2_3_Tennoji-Osaka_Osaka_Prefecture_Kinki.html,3.5,3,543-0045,大阪府,大阪市,天王寺区寺田町2-3-14,,〒543-0045 大阪府大阪市天王寺区寺田町2-3-14,5330,11216,60
4308,1707477,"新大阪站附属酒店
Shin-Osaka Station Hotel Annex",Shin-Osaka Station Hotel Annex,4.4,4.4,1260,4.1,4.4,4.3,22224.0,Shin-Osaka Station Hotel Annex,https://www.tripadvisor.com/Hotel_Review-g298566-d1084422-Reviews-Shin_Osaka_Station_Hotel_Annex-Osaka_Osaka_Prefecture_Kinki.html,4.0,3,533-0033,大阪府,大阪市,東淀川区東中島1-15-2,,〒533-0033 大阪府大阪市東淀川区東中島1-15-2,7662,24764,76
4320,1709763,"丸一酒店
Maruichi Hotel",Maruichi Hotel,3.8,3.8,1334,3.6,3.6,3.7,7800.0,Maruichi Hotel,https://www.tripadvisor.com/Hotel_Review-g298566-d1094888-Reviews-Maruichi_Hotel-Osaka_Osaka_Prefecture_Kinki.html,3.5,3,530-0056,大阪府,大阪市北区,兎我野町12-15,,〒530-0056 大阪府大阪市北区兎我野町12-15,5664,11549,43
4340,1721125,"东京诗颖洲际酒店
The Strings by InterContinental Tokyo",The Strings by InterContinental Tokyo,4.8,4.7,30,4.6,4.8,4.7,27052.0,The Strings by InterContinental Tokyo,https://www.tripadvisor.com/Hotel_Review-g1066451-d300471-Reviews-The_Strings_by_InterContinental_Tokyo-Minato_Tokyo_Tokyo_Prefecture_Kanto.html,4.5,1,108-0075,東京都,港区,港南2-16-1,品川イーストワンタワー26-32F,〒108-0075 東京都港区港南2-16-1品川イーストワンタワー26-32F,28984,78845,203
4344,1721947,"酒井舒适酒店
Comfort Hotel Sakai",Comfort Hotel Sakai,4.3,4.3,16053,4.3,4.3,4.3,7533.0,Comfort Hotel Sakai,https://www.tripadvisor.com/Hotel_Review-g654326-d1177852-Reviews-Comfort_Hotel_Sakai-Sakai_Osaka_Prefecture_Kinki.html,4.0,381,590-0972,大阪府,堺市,竜神橋町1-5-1,,〒590-0972 大阪府堺市堺区竜神橋町1-5-1,6367,15304,119
4354,1729547,"大阪天王寺超级酒店
Super Hotel Osaka Tennoji",Super Hotel Osaka Tennoji,4.4,4.4,1336,4.1,4.4,4.3,10866.0,Super Hotel Osaka Tennoji,https://www.tripadvisor.com/Hotel_Review-g298566-d1132546-Reviews-Super_Hotel_Osaka_Tennoji-Osaka_Osaka_Prefecture_Kinki.html,4.0,3,543-0062,大阪府,大阪市,天王寺区逢阪2-3-3,,〒543-0062 大阪府大阪市天王寺区逢阪2-3-3,6663,14214,124
4362,1734860,"东京汤姆斯酒店
Hotel Toms",Hotel Toms,3.1,3.5,370,2.9,3.2,3.2,5000.0,Hotel Toms,https://www.tripadvisor.com/Hotel_Review-g1066454-d1083072-Reviews-Hotel_Toms-Ota_Tokyo_Tokyo_Prefecture_Kanto.html,4.0,1,144-0051,東京都,大田区,西蒲田7-21-5,,〒144-0051 東京都大田区西蒲田7-21-5,6108,14547,46
4366,1734873,"麻布奥林匹克旅馆
Olympic Inn Azabu",Olympic Inn Azabu,4.8,4.6,174,4.5,4.6,4.6,5724.0,Olympic Inn Azabu,https://www.tripadvisor.com/Hotel_Review-g1066451-d1092328-Reviews-Olympic_Inn_Azabu-Minato_Tokyo_Tokyo_Prefecture_Kanto.html,3.5,1,106-0047,東京都,港区,南麻布1-7-37,,〒106-0047 東京都港区南麻布1-7-37,5441,15436,85
4376,1734899,"中央大酒店
Grand Central Hotel",Grand Central Hotel,4.6,4.5,276,4.4,4.6,4.5,10448.0,Grand Central Hotel,https://www.tripadvisor.com/Hotel_Review-g1066443-d565420-Reviews-Grand_Central_Hotel-Chiyoda_Tokyo_Tokyo_Prefecture_Kanto.html,3.5,1,101-0048,東京都,千代田区,神田司町2-2,,〒101-0048 東京都千代田区神田司町2-2,6996,16435,157
4377,1734901,"七海银座酒店
Hotel Seven Seas Ginza",Hotel Seven Seas Ginza,3.5,3.6,209,3.7,3.6,3.6,8750.0,Hotel Seven Seas Ginza,https://www.tripadvisor.com/Hotel_Review-g1066444-d1485328-Reviews-Hotel_Seven_Seas_Ginza-Chuo_Tokyo_Tokyo_Prefecture_Kanto.html,3.5,1,104-0041,東京都,中央区,新富2-2-2,,〒104-0041 東京都中央区新富2-2-2,5775,99389,43
4384,1740361,"中央商务酒店
Business Hotel Chuo",Business Hotel Chuo,4.5,4.5,1304,4.2,4.2,4.3,4266.0,Business Hotel Chuo,https://www.tripadvisor.com/Hotel_Review-g298566-d626223-Reviews-Business_Hotel_Chuo-Osaka_Osaka_Prefecture_Kinki.html,4.0,3,557-0002,大阪府,大阪市浪速区,西成区太子1-1-12,,〒557-0002 大阪府大阪市浪速区西成区太子1-1-12,2554,7662,115
4389,1740750,"近畿酒店
Hotel Kinki",Hotel Kinki,4.2,4.2,1335,4.2,4.3,4.2,6780.0,Hotel Kinki,https://www.tripadvisor.com/Hotel_Review-g298566-d1063385-Reviews-Hotel_Kinki-Osaka_Osaka_Prefecture_Kinki.html,4.0,3,530-0027,大阪府,大阪市北区,堂山町17-8,,〒530-0027 大阪府大阪市北区堂山町17-8,6885,14992,61
4392,1741043,"大阪科罗纳酒店
Osaka Corona Hotel",Osaka Corona Hotel,3.0,2.7,1415,2.7,3.3,2.9,7950.0,Osaka Corona Hotel,https://www.tripadvisor.com/Hotel_Review-g298566-d1083644-Reviews-Osaka_Corona_Hotel-Osaka_Osaka_Prefecture_Kinki.html,3.5,3,533-0031,大阪府,大阪市東淀川区,西淡路1-3-21,,〒533-0031 大阪府大阪市東淀川区西淡路1-3-21,5664,17990,132
4412,1761498,"冲绳丽思卡尔顿酒店
The Ritz-Carlton, Okinawa","The Ritz-Carlton, Okinawa",4.6,4.8,11530,4.7,4.9,4.8,101775.0,"The Ritz-Carlton, Okinawa",https://www.tripadvisor.com/Hotel_Review-g1023465-d2528913-Reviews-The_Ritz_Carlton_Okinawa-Nago_Okinawa_Prefecture_Kyushu_Okinawa.html,4.5,165,905-0026,沖縄県,名護市,喜瀬1343-1,,〒905-0026 沖縄県名護市喜瀬1343-1,38281,163421,97
4435,1862013,"东京神田舒适酒店
Comfort Hotel Tokyo Kanda",Comfort Hotel Tokyo Kanda,4.3,4.3,309,4.3,4.4,4.3,9291.0,Comfort Hotel Tokyo Kanda,https://www.tripadvisor.com/Hotel_Review-g1066443-d1025992-Reviews-Comfort_Hotel_Tokyo_Kanda-Chiyoda_Tokyo_Tokyo_Prefecture_Kanto.html,4.0,1,101-0042,東京都,千代田区,神田東松下町11-2,,〒101-0042 東京都千代田区神田東松下町11-2,8884,16991,103
4437,1877325,"新大阪酒店
Hotel Shin Osaka",Hotel Shin Osaka,4.6,4.5,1307,4.3,4.4,4.5,17750.0,Hotel Shin Osaka,https://www.tripadvisor.com/Hotel_Review-g298566-d619195-Reviews-Hotel_Shin_Osaka-Osaka_Osaka_Prefecture_Kinki.html,3.5,3,533-0033,大阪府,大阪市東淀川区,東中島1-20-33,,〒533-0033 大阪府大阪市東淀川区東中島1-20-33,6441,17213,96
4442,1916427,"奥利安酒店本部度假村
Hotel Orion Motobu Resort & Spa",Hotel Orion Motobu Resort & Spa,4.7,4.9,9143,4.9,4.9,4.9,32724.0,Hotel Orion Motobu Resort & Spa,https://www.tripadvisor.com/Hotel_Review-g1120808-d6487730-Reviews-Hotel_Orion_Motobu_Resort_Spa-Motobu_cho_Kunigami_gun_Okinawa_Prefecture_Kyushu_Okina.html,4.5,100,905-0207,沖縄県,国頭郡本部町,備瀬148-1,,〒905-0207 沖縄県国頭郡本部町備瀬148-1,22717,95233,238
4443,1921500,"博多舒适酒店
Comfort Hotel Hakata",Comfort Hotel Hakata,4.8,4.4,3239,4.1,4.3,4.4,8200.0,Comfort Hotel Hakata,https://www.tripadvisor.com/Hotel_Review-g298207-d558326-Reviews-Comfort_Hotel_Hakata-Fukuoka_Fukuoka_Prefecture_Kyushu_Okinawa.html,3.5,17,812-0011,福岡県,福岡市,博多区博多駅前2-1-1,,〒812-0011 福岡県福岡市博多区博多駅前2-1-1,7155,18824,242
4449,1978147,"东京四谷永安国际高级酒店
Hotel Wing International Premium Tokyo Yotsuya",Hotel Wing International Premium Tokyo Yotsuya,4.7,4.6,99,4.4,4.6,4.6,17427.0,Hotel Wing International Premium Tokyo Yotsuya,https://www.tripadvisor.com/Hotel_Review-g1066457-d307344-Reviews-Hotel_Wing_International_Premium_Tokyo_Yotsuya-Shinjuku_Tokyo_Tokyo_Prefecture_Kanto.html,4.0,1,160-0004,東京都,新宿区,四谷3-14-1,,〒160-0004 東京都新宿区四谷3-14-1,9106,98834,JapanKantoTokyo PrefectureTokyoShinjukuShinjuku
4453,2031711,"新盖亚博多驿南酒店
Hotel New Gaea Hakata-Eki Minami",Hotel New Gaea Hakata-Eki Minami,4.1,4.2,3254,4.2,4.1,4.1,5666.0,Hotel New Gaea Hakata-Eki Minami,https://www.tripadvisor.com/Hotel_Review-g298207-d2202413-Reviews-Hotel_New_Gaea_Hakata_Eki_Minami-Fukuoka_Fukuoka_Prefecture_Kyushu_Okinawa.html,4.0,17,812-0011,福岡県,福岡市博多区博多駅前,4-16-6,,〒812-0011 福岡県福岡市博多区博多駅前4-16-6,4844,14311,54
4462,2073378,"新奥特酒店
Hotel New Ohte",Hotel New Ohte,4.5,4.4,6612,4.2,4.5,4.4,7749.0,Hotel New Ohte,https://www.tripadvisor.com/Hotel_Review-g298151-d1081813-Reviews-Hotel_New_Ohte-Hakodate_Hokkaido.html,3.5,57,040-0063,北海道,函館市,若松町8番8号,,〒040-0063 北海道函館市若松町8番8号,5374,11867,45
4490,2083581,"藤家旅馆
Fujiya Ryokan",Fujiya Ryokan,5.0,4.9,11869,4.7,4.8,4.9,12984.0,Fujiya Ryokan,https://www.tripadvisor.com/Hotel_Review-g1022875-d13272655-Reviews-Fujiya_Ryokan-Ichinoseki_Iwate_Prefecture_Tohoku.html,-1.0,176,029-0523,岩手県,一関市,大東町摺沢字街道下23,,〒029-0523 岩手県一関市大東町摺沢字街道下23,,,JapanTohokuIwate PrefectureIchinoseki
4514,2105672,"神箭酒店
Arrow Hotel",Arrow Hotel,4.5,4.5,1366,4.2,4.6,4.4,7800.0,Arrow Hotel,https://www.tripadvisor.com/Hotel_Review-g298566-d1081246-Reviews-Arrow_Hotel-Osaka_Osaka_Prefecture_Kinki.html,3.5,3,542-0086,大阪府,大阪市中央区,西心斎橋2-9-32,,〒542-0086 大阪府大阪市中央区西心斎橋2-9-32,6441,12882,67
4539,2141090,"京都格兰爱慕斯酒店
Hotel Gran Ms Kyoto",Hotel Gran Ms Kyoto,4.8,4.7,847,4.6,4.8,4.7,7401.0,Hotel Gran Ms Kyoto,https://www.tripadvisor.com/Hotel_Review-g298564-d7109210-Reviews-Hotel_Gran_Ms_Kyoto-Kyoto_Kyoto_Prefecture_Kinki.html,4.0,2,604-8006,京都府,京都市中京区,河原町通三条上ル下丸屋町410-3,,〒604-8006 京都府京都市中京区河原町通三条上ル下丸屋町410-3,4442,28207,130
4577,2196107,"水明馆酒店
Suimeikan",Suimeikan,4.8,4.9,5200,4.7,4.8,4.8,58320.0,Suimeikan,https://www.tripadvisor.com/Hotel_Review-g298122-d1126353-Reviews-Suimeikan-Atami_Shizuoka_Prefecture_Chubu.html,3.0,36,413-0001,静岡県,熱海市,泉19,,〒413-0001 静岡県熱海市泉19,,,
4594,2197608,"东京目白里奇蒙德酒店
Richmond Hotel Tokyo Mejiro",Richmond Hotel Tokyo Mejiro,4.5,4.5,169,4.5,4.6,4.5,7973.0,Richmond Hotel Tokyo Mejiro,https://www.tripadvisor.com/Hotel_Review-g1066460-d1085836-Reviews-Richmond_Hotel_Tokyo_Mejiro-Toshima_Tokyo_Tokyo_Prefecture_Kanto.html,4.0,1,171-0031,東京都,豊島区,目白3-5-14,,〒171-0031 東京都豊島区目白3-5-14,8884,19989,120
4598,2197809,"佐贺舒适酒店
Comfort Hotel Saga",Comfort Hotel Saga,4.8,4.8,12340,4.5,4.8,4.7,7600.0,Comfort Hotel Saga,https://www.tripadvisor.com/Hotel_Review-g298227-d676405-Reviews-Comfort_Hotel_Saga-Saga_Saga_Prefecture_Kyushu_Okinawa.html,4.0,193,840-0801,佐賀県,佐賀市,駅前中央1-14-38,,〒840-0801 佐賀県佐賀市駅前中央1-14-38,7159,15548,134
4616,2198496,"天原梦泉景别墅酒店
Yumesenkei Besso Amahara",Yumesenkei Besso Amahara,3.7,4.3,6694,4.3,4.2,4.1,53732.0,Yumesenkei Besso Amahara,https://www.tripadvisor.com/Hotel_Review-g1022843-d1874630-Reviews-Yumesenkei_Besso_Amahara-Sumoto_Awaji_shima_Hyogo_Prefecture_Kinki.html,4.5,58,656-0023,兵庫県,洲本市,小路谷1052-2,,〒656-0023 兵庫県洲本市小路谷1052-2,45007,97850,18
4639,2199102,"里士满东京水道桥酒店
Richmond Hotel Tokyo Suidobashi",Richmond Hotel Tokyo Suidobashi,4.5,4.5,193,4.7,4.8,4.6,10383.0,Richmond Hotel Tokyo Suidobashi,https://www.tripadvisor.com/Hotel_Review-g1066442-d7034584-Reviews-Richmond_Hotel_Tokyo_Suidobashi-Bunkyo_Tokyo_Tokyo_Prefecture_Kanto.html,4.0,1,113-0033,東京都,文京区,本郷1-33-9,,〒113-0033 東京都文京区本郷1-33-9,9661,24764,196
4643,2199155,"UNIZO酒店-京都四条乌丸
HOTEL UNIZO Kyoto Shijo Karasuma",HOTEL UNIZO Kyoto Shijo Karasuma,4.7,4.6,881,4.5,4.7,4.7,6162.0,HOTEL UNIZO Kyoto Shijo Karasuma,https://www.tripadvisor.com/Hotel_Review-g298564-d6959138-Reviews-HOTEL_UNIZO_Kyoto_Shijo_Karasuma-Kyoto_Kyoto_Prefecture_Kinki.html,4.0,2,600-8493,京都府,京都市下京区,四条通西洞院東入郭巨山町8番外,,〒600-8493 京都府京都市下京区四条通西洞院東入郭巨山町8番外,6441,21433,281
4660,2199510,"雅蓓丝塔那霸国际大道店
Hotel Abest Naha Kokusaidori",Hotel Abest Naha Kokusaidori,4.7,4.6,3417,4.3,4.6,4.6,19048.0,Hotel Abest Naha Kokusaidori,https://www.tripadvisor.com/Hotel_Review-g298224-d6996927-Reviews-Hotel_Abest_Naha_Kokusaidori-Naha_Okinawa_Prefecture_Kyushu_Okinawa.html,3.5,18,900-0015,沖縄県,那覇市,久茂地3-1-10,,〒900-0015 沖縄県那覇市久茂地3-1-10,6825,32475,JapanOkinawa PrefectureNaha
4670,2199733,"大阪国际交流酒店
Hotel International House Osaka",Hotel International House Osaka,4.6,4.6,1337,4.5,4.6,4.6,7394.0,Hotel International House Osaka,https://www.tripadvisor.com/Hotel_Review-g298566-d310293-Reviews-Hotel_International_House_Osaka-Osaka_Osaka_Prefecture_Kinki.html,3.5,3,543-0001,大阪府,大阪市天王寺区,天王寺区上本町 8-2-6,,〒543-0001 大阪府大阪市天王寺区天王寺区上本町 8-2-6,6866,15061,50
4677,2204578,"贝里诺一关酒店
Bellino Hotel Ichinoseki",Bellino Hotel Ichinoseki,3.0,5.0,11855,5.0,5.0,4.5,8880.0,Bellino Hotel Ichinoseki,https://www.tripadvisor.com/Hotel_Review-g1022875-d1073777-Reviews-Bellino_Hotel_Ichinoseki-Ichinoseki_Iwate_Prefecture_Tohoku.html,3.5,176,021-0051,岩手県,一関市,山目三反田179,,〒021-0051 岩手県一関市山目三反田179,8171,18357,46
4681,2216506,"哈托娅酒店
Hatoya Hotel",Hatoya Hotel,4.1,4.3,615,4.1,4.2,4.1,6852.0,Hatoya Hotel,https://www.tripadvisor.com/Hotel_Review-g1066460-d3475776-Reviews-Hatoya_Hotel-Toshima_Tokyo_Tokyo_Prefecture_Kanto.html,3.0,1,171-0014,東京都,豊島区,池袋2-56-2,,〒171-0014 東京都豊島区池袋2-56-2,5886,9883,13
4685,2230132,"冈山皇家酒店
Okayama Royal Hotel",Okayama Royal Hotel,3.8,4.0,8846,3.7,4.0,3.9,7546.0,Okayama Royal Hotel,https://www.tripadvisor.com/Hotel_Review-g298134-d505110-Reviews-Okayama_Royal_Hotel-Okayama_Okayama_Prefecture_Chugoku.html,3.0,94,700-0028,岡山県,岡山市,北区絵図町2-4,,〒700-0028 岡山県岡山市北区絵図町2-4,6267,16562,159
4705,2315784,"长野大都会大饭店
Hotel Metropolitan Nagano",Hotel Metropolitan Nagano,4.8,4.7,5960,4.6,4.7,4.7,11291.0,Hotel Metropolitan Nagano,https://www.tripadvisor.com/Hotel_Review-g298565-d306463-Reviews-Hotel_Metropolitan_Nagano-Nagano_Nagano_Prefecture_Chubu.html,4.0,45,380-0824,長野県,長野市,南石堂町1346,,〒380-0824 長野県長野市南石堂町1346,8733,26310,235
4725,2356539,"名古屋Chisun Inn酒店
Chisun Inn Nagoya",Chisun Inn Nagoya,4.5,4.5,3630,4.1,4.5,4.4,8490.0,Chisun Inn Nagoya,https://www.tripadvisor.com/Hotel_Review-g298106-d481478-Reviews-Chisun_Inn_Nagoya-Nagoya_Aichi_Prefecture_Chubu.html,3.0,20,453-0014,愛知県,名古屋市,中村区則武1-12-8,,〒453-0014 愛知県名古屋市中村区則武1-12-8,5823,14334,375
4740,2485214,"御宿凯卡酒店
Oyado Kaikatei",Oyado Kaikatei,4.5,4.6,4059,4.6,4.6,4.6,,Oyado Kaikatei,https://www.tripadvisor.com/Hotel_Review-g1023445-d1626673-Reviews-Oyado_Kaikatei-Yufu_Oita_Prefecture_Kyushu_Okinawa.html,5.0,23,879-5102,大分県,由布市,湯布院町川上馬場2150,,〒879-5102 大分県由布市湯布院町川上馬場2150,34155,55767,6
4763,2495183,"小田急山酒店
Odakyu Hotel de Yama",Odakyu Hotel de Yama,4.8,4.7,2120,4.6,4.9,4.8,22230.0,Odakyu Hotel de Yama,https://www.tripadvisor.com/Hotel_Review-g298171-d634775-Reviews-Odakyu_Hotel_de_Yama-Hakone_machi_Ashigarashimo_gun_Kanagawa_Prefecture_Kanto.html,4.5,7,250-0522,神奈川県,足柄下郡箱根町,元箱根80,,〒250-0522 神奈川県足柄下郡箱根町元箱根80,26800,62237,89
4764,2496417,"京都中心旅舍
Kyoto Central Inn",Kyoto Central Inn,4.4,4.4,980,4.3,4.4,4.4,6124.0,Kyoto Central Inn,https://www.tripadvisor.com/Hotel_Review-g298564-d321369-Reviews-Kyoto_Central_Inn-Kyoto_Kyoto_Prefecture_Kinki.html,3.5,2,600-8002,京都府,京都市下京区,四条寺町東入ル御旅町30,,〒600-8002 京都府京都市下京区四条寺町東入ル御旅町30,7773,17435,138
4782,2505153,"札幌贝子酒店
Hotel Kaiko Sapporo",Hotel Kaiko Sapporo,4.2,4.2,3735,4.2,4.2,4.2,7327.0,Hotel Kaiko Sapporo,https://www.tripadvisor.com/Hotel_Review-g298560-d4711892-Reviews-Hotel_Kaiko_Sapporo-Sapporo_Hokkaido.html,3.5,21,064-0807,北海道,札幌市中央区,南7条西5-1-7,,〒064-0807 北海道札幌市中央区南7条西5-1-7,4031,49048,96
4796,2506811,"普莱姆富山酒店
Hotel Prime Toyama",Hotel Prime Toyama,4.4,4.4,8266,4.2,4.4,4.3,8624.0,Hotel Prime Toyama,https://www.tripadvisor.com/Hotel_Review-g298126-d1079545-Reviews-Hotel_Prime_Toyama-Toyama_Toyama_Prefecture_Chubu.html,4.0,84,930-0003,富山県,富山市,桜町2-3-25,,〒930-0003 富山県富山市桜町2-3-25,6491,12869,153
4846,2512792,"四日市莱尔酒店
Reiah Hotel Yokkaichi",Reiah Hotel Yokkaichi,3.9,3.9,14847,3.9,3.9,3.9,6213.0,Reiah Hotel Yokkaichi,https://www.tripadvisor.com/Hotel_Review-g1019680-d1073553-Reviews-Reiah_Hotel_Yokkaichi-Yokkaichi_Mie_Prefecture_Chubu.html,4.0,310,510-0074,三重県,四日市市,鵜の森1-3-19,,〒510-0074 三重県四日市市鵜の森1-3-19,4692,9942,86
4872,2548357,"彦根车站酒店
Hikone Station Hotel",Hikone Station Hotel,3.5,3.5,15258,3.5,3.5,3.5,4167.0,Hikone Station Hotel,https://www.tripadvisor.com/Hotel_Review-g1023563-d1063397-Reviews-Hikone_Station_Hotel-Hikone_Shiga_Prefecture_Kinki.html,3.0,333,522-0007,滋賀県,彦根市,古沢町677,,〒522-0007 滋賀県彦根市古沢町677,4580,8266,120
4882,2549389,"川崎王宝中心大酒店
Kawasaki Central Hotel",Kawasaki Central Hotel,4.1,4.2,9853,4.1,4.1,4.1,6400.0,Kawasaki Central Hotel,https://www.tripadvisor.com/Hotel_Review-g298172-d1089971-Reviews-Kawasaki_Central_Hotel-Kawasaki_Kanagawa_Prefecture_Kanto.html,3.5,120,210-0005,神奈川県,川崎市,川崎区東田町9-1,,〒210-0005 神奈川県川崎市川崎区東田町9-1,6267,7945,120
4908,2552300,"蒙瑟雷顿酒店
Hotel Monselaton",Hotel Monselaton,3.9,3.9,11583,3.8,3.8,3.9,6946.0,Hotel Monselaton,https://www.tripadvisor.com/Hotel_Review-g298158-d1087762-Reviews-Hotel_Monselaton-Chiba_Chiba_Prefecture_Kanto.html,3.0,167,260-0021,千葉県,千葉市,中央区新宿2-5-1,,〒260-0021 千葉県千葉市中央区新宿2-5-1,6828,16678,37
4939,2561446,"大和花园酒店
Garden Hotel Yamato",Garden Hotel Yamato,2.7,2.8,15264,2.7,2.7,2.7,9261.0,Garden Hotel Yamato,https://www.tripadvisor.com/Hotel_Review-g1023563-d325787-Reviews-Garden_Hotel_Yamato-Hikone_Shiga_Prefecture_Kinki.html,3.0,333,522-0021,滋賀県,彦根市,幸町76,,〒522-0021 滋賀県彦根市幸町76,4468,14075,42
4957,2563814,"名古屋伏见桑科旅馆
Sanco Inn Nagoya Fushimi",Sanco Inn Nagoya Fushimi,4.0,4.0,3562,4.0,4.0,4.0,,Sanco Inn Nagoya Fushimi,https://www.tripadvisor.com/Hotel_Review-g298106-d1112103-Reviews-Sanco_Inn_Nagoya_Fushimi-Nagoya_Aichi_Prefecture_Chubu.html,4.0,20,460-0008,愛知県,名古屋市,中区栄1-7-7,,〒460-0008 愛知県名古屋市中区栄1-7-7,5151,11534,147
