RID,Ctrip_HotelID,HotelName,EnglishHotelName,HotelScore,HotelPrice,tripadvisor_hotel_id,hotel_name,hotel_url,hotel_rating,city_id,postal_code,prefecture,locality,street,ext_address,address,price_lower,price_upper,rooms
6193,2633728,Hokkaido Dai-ichi Hotel Sapporo(北海道札幌第一酒店),Hokkaido Dai-ichi Hotel Sapporo,3.7,7800.0,3822,Hokkaido Dai-ichi Hotel Sapporo,https://www.tripadvisor.com/Hotel_Review-g298560-d1082830-Reviews-Hokkaido_Dai_ichi_Hotel_Sapporo-Sapporo_Hokkaido.html,3.5,21,001-0023,北海道,札幌市北区,北23条西4丁目2-6,,〒001-0023 北海道札幌市北区北23条西4丁目2-6,4815,8623,104
6203,2646531,Hotel Ginza Daiei(Hotel Ginza Daiei(银座大荣酒店)),Hotel Ginza Daiei,4.4,7340.0,367,Hotel Ginza Daiei,https://www.tripadvisor.com/Hotel_Review-g1066444-d1082838-Reviews-Hotel_Ginza_Daiei-Chuo_Tokyo_Tokyo_Prefecture_Kanto.html,4.0,1,104-0061,東京都,中央区,銀座3-12-1,,〒104-0061 東京都中央区銀座3-12-1,7551,19100,126
6234,2803552,Nagoya Summit Hotel(名古屋山峰酒店),Nagoya Summit Hotel,3.2,7820.0,3632,Nagoya Summit Hotel,https://www.tripadvisor.com/Hotel_Review-g298106-d558196-Reviews-Nagoya_Summit_Hotel-Nagoya_Aichi_Prefecture_Chubu.html,3.0,20,453-0015,愛知県,名古屋市,中村区椿町5-5,,〒453-0015 愛知県名古屋市中村区椿町5-5,7615,14110,113
6246,2846027,Breezbay Lake Resort Kawaguchiko(河口湖布瑞百湖度假酒店),Breezbay Lake Resort Kawaguchiko,4.8,17949.0,2405,Breezbay Lake Resort Kawaguchiko,https://www.tripadvisor.com/Hotel_Review-g1165976-d1167574-Reviews-Breezbay_Lake_Resort_Kawaguchiko-Fujikawaguchiko_machi_Minamitsuru_gun_Yamanashi_Pref.html,3.5,9,401-0303,山梨県,南都留郡富士河口湖町,浅川1132-1,,〒401-0303 山梨県南都留郡富士河口湖町浅川1132-1,13770,57746,47
6284,2892458,Hotel Sardonyx Tokyo(东京宝石酒店),Hotel Sardonyx Tokyo,4.4,10986.0,79,Hotel Sardonyx Tokyo,https://www.tripadvisor.com/Hotel_Review-g1066444-d1105294-Reviews-Hotel_Sardonyx_Tokyo-Chuo_Tokyo_Tokyo_Prefecture_Kanto.html,4.5,1,104-0032,東京都,中央区,八丁堀1-13-7,,〒104-0032 東京都中央区八丁堀1-13-7,9439,22987,135
6372,3106223,Deigo Hotel(迭戈酒店),Deigo Hotel,4.0,9898.0,13947,Deigo Hotel,https://www.tripadvisor.com/Hotel_Review-g298225-d1145393-Reviews-Deigo_Hotel-Okinawa_Okinawa_Prefecture_Kyushu_Okinawa.html,4.0,265,904-0004,沖縄県,沖縄市,中央3-4-2,,〒904-0004 沖縄県沖縄市中央3-4-2,7718,10291,54
6395,3118817,APA Hotel Sapporo Susukino Ekimae(APA札幌站前酒店),APA Hotel Sapporo Susukino Ekimae,3.9,5103.0,3778,APA Hotel Sapporo Susukino Ekimae,https://www.tripadvisor.com/Hotel_Review-g298560-d3584003-Reviews-APA_Hotel_Sapporo_Susukino_Ekimae-Sapporo_Hokkaido.html,3.5,21,064-0804,北海道,札幌市中央区,南4条西2丁目,,〒064-0804 北海道札幌市中央区南4条西2丁目,4255,24636,296
6420,3123168,Numazu Grand Hotel(沼津格兰德酒店),Numazu Grand Hotel,3.5,5850.0,7642,Numazu Grand Hotel,https://www.tripadvisor.com/Hotel_Review-g1019668-d1065911-Reviews-Numazu_Grand_Hotel-Numazu_Shizuoka_Prefecture_Chubu.html,3.5,73,410-0801,静岡県,沼津市,大手町3-6-12,,〒410-0801 静岡県沼津市大手町3-6-12,4814,8397,150
6515,3156747,Court Hotel Mito(Court酒店水户),Court Hotel Mito,3.8,6838.0,12893,Court Hotel Mito,https://www.tripadvisor.com/Hotel_Review-g298166-d1075232-Reviews-Court_Hotel_Mito-Mito_Ibaraki_Prefecture_Kanto.html,3.5,216,310-0803,茨城県,水戸市,城南2-8-22,,〒310-0803 茨城県水戸市城南2-8-22,2013,21365,236
6532,3157648,Takada Terminal Hotel(高田车站酒店),Takada Terminal Hotel,5.0,8362.0,9363,Takada Terminal Hotel,https://www.tripadvisor.com/Hotel_Review-g1021353-d1081948-Reviews-Takada_Terminal_Hotel-Joetsu_Niigata_Prefecture_Chubu.html,3.5,108,943-0831,新潟県,上越市,仲町4-5-2,,〒943-0831 新潟県上越市仲町4-5-2,6267,11974,58
6539,3157830,Hotel Tohkai(东海酒店),Hotel Tohkai,2.8,14614.0,15846,Hotel Tohkai,https://www.tripadvisor.com/Hotel_Review-g298169-d1049667-Reviews-Hotel_Tohkai-Atsugi_Kanagawa_Prefecture_Kanto.html,4.0,367,243-0018,神奈川県,厚木市,中町3-6-16,,〒243-0018 神奈川県厚木市中町3-6-16,7261,19102,75
6609,3265874,Osaka Teikoku Hotel(大阪帝国酒店),Osaka Teikoku Hotel,4.1,21326.0,1364,Osaka Teikoku Hotel,https://www.tripadvisor.com/Hotel_Review-g298566-d1083922-Reviews-Osaka_Teikoku_Hotel-Osaka_Osaka_Prefecture_Kinki.html,3.5,3,542-0086,大阪府,大阪市中央区,西心斎橋2-8-17,,〒542-0086 大阪府大阪市中央区西心斎橋2-8-17,6441,18323,80
6798,4156077,Hotel Abest Osu Kannon Ekimae(亚之杰大须观音站前酒店),Hotel Abest Osu Kannon Ekimae,3.4,,3604,Hotel Abest Osu Kannon Ekimae,https://www.tripadvisor.com/Hotel_Review-g298106-d1095534-Reviews-Hotel_Abest_Osu_Kannon_Ekimae-Nagoya_Aichi_Prefecture_Chubu.html,3.5,20,460-0011,愛知県,名古屋市,中区大須2-24-45,,〒460-0011 愛知県名古屋市中区大須2-24-45,5711,18701,83
6938,5546180,Towadako Lakeside Hotel(十和田湖畔酒店),Towadako Lakeside Hotel,4.0,13500.0,13659,Towadako Lakeside Hotel,https://www.tripadvisor.com/Hotel_Review-g1059454-d1091950-Reviews-Towadako_Lakeside_Hotel-Towada_Aomori_Prefecture_Tohoku.html,4.0,250,018-5501,青森県,十和田市,奥瀬十和田湖畔休屋486,,〒018-5501 青森県十和田市奥瀬十和田湖畔休屋486,13870,26622,20
6942,5557935,Hotel Select Inn Shimada Ekimae(岛田站前Select Inn酒店),Hotel Select Inn Shimada Ekimae,3.7,12934.0,16972,Hotel Select Inn Shimada Ekimae,https://www.tripadvisor.com/Hotel_Review-g780859-d1073808-Reviews-Hotel_Select_Inn_Shimada_Ekimae-Shimada_Shizuoka_Prefecture_Chubu.html,3.0,450,427-0029,静岡県,島田市,日之出町3-13,,〒427-0029 静岡県島田市日之出町3-13,4133,13852,44
7005,5973439,Mito Plaza Hotel(水户广场酒店),Mito Plaza Hotel,4.6,14250.0,12894,Mito Plaza Hotel,https://www.tripadvisor.com/Hotel_Review-g298166-d506010-Reviews-Mito_Plaza_Hotel-Mito_Ibaraki_Prefecture_Kanto.html,4.5,216,310-0851,茨城県,水戸市,千波町 2078-1,,〒310-0851 茨城県水戸市千波町 2078-1,16219,25056,85
